"alpha","beta","sigma"
7.01281105480023,-0.489229492145419,0.572250067707819
6.95876268295107,-0.486774294737873,0.552011674928904
7.05243618447026,-0.490466916767229,0.52089813047592
6.88258338191995,-0.472951509427506,0.617297975455676
7.21848250015739,-0.513503240449716,0.592228613869608
6.88479872520583,-0.474098015999211,0.600002311903367
6.84722713755826,-0.464744891624037,0.60832378928792
7.13705093863787,-0.500400069463371,0.644788659921937
6.72425102712285,-0.456070234145222,0.536936272010544
7.38336817361671,-0.528683617416837,0.53790622363225
6.98667908401517,-0.482043408737236,0.609887950555651
7.12222907312802,-0.495724429629,0.636094205125645
6.52539621413064,-0.430625818909471,0.603511222338124
6.97102739656328,-0.482843584347747,0.592071499067016
7.07192555853155,-0.498019078319109,0.589965089114452
7.28194478985246,-0.529256964570025,0.645646429990343
7.70652248403574,-0.572860111957008,0.564135322237033
6.96876901426378,-0.488148424750478,0.585561950334331
7.17125095622482,-0.52366555238267,0.636061457724127
6.81407220221491,-0.461942544000172,0.608446702490707
7.17412775762093,-0.509877857752694,0.613761592079638
7.18688403027769,-0.50860845403194,0.587904560554459
7.17929773853715,-0.509308349821769,0.584402065215035
7.31531422178754,-0.520088102113743,0.623253212201803
6.73490913485602,-0.452407939802763,0.622494843264541
7.31325355821999,-0.530275833691556,0.650380495000858
7.30680883303119,-0.512902461847009,0.625431112352678
6.97310267150469,-0.489029121611823,0.611698777279344
7.38522812739139,-0.54559379726916,0.533203676691726
7.09101859227709,-0.502297741182546,0.601809812104432
6.93644746724279,-0.479533955416382,0.564452874003484
7.34293358086774,-0.522074025607338,0.566682459237403
7.29237732536403,-0.522734301082859,0.578634150593339
6.74468464179465,-0.453590970722805,0.571024971044114
6.56542856534211,-0.438771265466243,0.624879058362725
6.84318814970896,-0.467469108784241,0.613956664261722
7.27930348262629,-0.520875697469481,0.636050970962152
7.07051923530228,-0.492571958477628,0.581691084801816
6.95095802035711,-0.485387229719976,0.584200488593116
7.03276527631659,-0.49136434140525,0.571222245271511
6.67377853335658,-0.449499952769872,0.57652070796969
6.80710296351415,-0.454803784104356,0.591249027909084
6.55692772514612,-0.427128124377743,0.611231368404192
6.95049018237415,-0.491708039357047,0.574812377660127
6.75852944797243,-0.454539334046928,0.574400806110705
7.47752369125158,-0.55127590449985,0.582688760796212
7.1983301643082,-0.524016799192002,0.646387295164928
6.71392090353752,-0.447084486849194,0.614251965401469
6.63183652888215,-0.433162348526075,0.581999528926038
7.02818663105518,-0.492217081871331,0.581477818504762
6.84908266997732,-0.475953230532783,0.592164469661529
6.77569422029926,-0.463590955838081,0.641955854685992
6.80677153053272,-0.460244434559763,0.569797160579892
7.07390834584099,-0.498593987452738,0.604396695283032
7.00716569104517,-0.485985288225753,0.582367652857621
7.12350239734118,-0.504776543895326,0.610989839000202
6.9164647895426,-0.471248600307527,0.549873620377364
6.93973687349654,-0.481034736931908,0.556229581169722
7.28795621180977,-0.521000125258783,0.602404399590076
6.78476744853538,-0.469861338760799,0.61068472772228
7.10444727696102,-0.504084576255944,0.57029768820607
6.96529888868734,-0.482816915408822,0.645521165504558
6.8135347382227,-0.471059128917489,0.597850546673937
7.27290703064549,-0.522031838313429,0.585501025564413
6.79769838198334,-0.462829298990954,0.653512430606549
7.09367073689194,-0.497254081259065,0.653015028502977
6.95677666870452,-0.487378707294069,0.597829198994173
6.80976025943464,-0.46553514640172,0.632782351312055
7.18596144263416,-0.516599881781362,0.569779549187356
7.42955552961712,-0.540693496895013,0.610998705393034
7.22986497812336,-0.528287596323679,0.595953294702272
6.9761765025465,-0.481911733304877,0.596475552512914
7.29462306043348,-0.519246130511494,0.58366785408864
7.1670335313948,-0.513730036298858,0.581579908448588
6.8524164444474,-0.463239598339729,0.555432239504314
6.84453386477165,-0.465259637289459,0.581673379801151
7.17213095162556,-0.504306399895555,0.566730434726086
7.09016266040103,-0.499654864749483,0.607287119268641
7.07778065748356,-0.487554573224175,0.586251170737719
6.96240452214511,-0.489943688480301,0.608390892442356
7.00148499296879,-0.485875365586369,0.593043711487808
6.89595270863193,-0.474596081136526,0.543351850343351
7.08048989481247,-0.49187684399505,0.604488261698855
6.93675563931815,-0.481802921617426,0.559172598443411
6.8091103066932,-0.471309019000893,0.597782040284041
7.28213001111455,-0.521551009497506,0.602241810539744
6.89853988774388,-0.477151354567848,0.608502310677353
6.74468464179465,-0.453590970722805,0.571024971044114
7.30434786152439,-0.522930767348329,0.583251635294284
7.48344455783838,-0.556325878763077,0.685823529035671
7.15651412729033,-0.507521714573,0.595883685841029
6.68942700981111,-0.452281245614186,0.623829764611853
7.02751103031094,-0.485086944864441,0.587343640227629
6.75124800708425,-0.452653443238562,0.618973215221489
7.25002060461115,-0.522660362000993,0.561274356469393
6.75523384673739,-0.4565671182775,0.59680948637702
6.72790630373891,-0.44692400438115,0.6318869419176
6.87563133651029,-0.467945792212571,0.613647939798585
6.90255716572412,-0.475617934610465,0.547650396996786
6.5771154263535,-0.433764745348057,0.555872184651752
7.10213536482727,-0.499244695404466,0.64765102339023
6.90577394168537,-0.475037847690991,0.609052394773316
7.06180623231152,-0.48879540568629,0.592290710855129
6.89302132532294,-0.474632141054536,0.596432923480432
6.83552640818517,-0.46059099132377,0.5902760517319
6.77143131349312,-0.455608526767528,0.52551685786261
7.18677504301062,-0.514503436690789,0.557555505903856
6.80382888044001,-0.461903353728068,0.643959057747103
6.93803756597116,-0.485404791712443,0.592393173066068
7.11283446154511,-0.502468106304412,0.597254145322776
7.03511707027513,-0.498592280403357,0.578714849598588
7.13816860836537,-0.501881702498001,0.58811959274965
6.41229615626122,-0.409877629272359,0.582728815113441
7.13676546532323,-0.512036551272983,0.59733268806934
7.05357185169666,-0.490152316023697,0.632418706742077
6.89329457051145,-0.47893462374619,0.598111255021284
7.18459869094804,-0.510289732924719,0.601382058552837
7.63981711492115,-0.580545029855284,0.567079085606687
7.4978573718001,-0.55416874008028,0.613742348497111
7.0695624159721,-0.493220428326394,0.573581771927095
7.14679486165972,-0.498666593860995,0.623211425520604
6.87757436262084,-0.478614757208786,0.600028032574358
6.87237340443551,-0.469828217460675,0.559362882270421
6.99068190936897,-0.495625663163668,0.638815017141435
6.97669186244632,-0.487676508755222,0.580565245818436
7.00023830110567,-0.48761015045234,0.593575999523868
7.05580846512084,-0.485846377819212,0.592319196704595
6.98490093714756,-0.479062693810769,0.586265292758409
7.40776175837026,-0.545077463840811,0.60036020089387
7.2316753242777,-0.510588596468672,0.547973603181604
7.17355244359407,-0.506986156461559,0.577237186010468
7.20059559617446,-0.502082190103583,0.666994387298572
6.99296680501361,-0.481693453477723,0.582243330309265
7.09085314487081,-0.498892356848903,0.614979133812027
7.07953099925189,-0.499757031689254,0.541062743987881
7.31349631486864,-0.52119854809557,0.647905865239086
7.16150577153384,-0.512154542343966,0.665189406393138
7.10167068199387,-0.500666986368678,0.632895686663217
7.26283731487088,-0.522705022579163,0.581331012973261
7.08820229237871,-0.498109519620479,0.597007206707046
6.97077258696715,-0.485733323182134,0.539119664175383
6.96188592062471,-0.482895715337714,0.589093775448811
6.96544762688218,-0.486204714044361,0.568661441280733
6.69358383834412,-0.455796941526382,0.559491261792836
6.60308993893946,-0.438947364151595,0.58692647418896
7.00427771041195,-0.490187304951848,0.578166348450438
6.87796277803692,-0.464261558772434,0.597588527571329
7.05259393362482,-0.499487994956569,0.584970173169473
6.88014383421142,-0.471554853091686,0.609803095684173
7.22389222769194,-0.510574830114153,0.625338134916538
7.14996075999965,-0.506674626727656,0.604076847786589
7.17192931931474,-0.517395207272047,0.591914163985119
7.48854252541533,-0.544938481426659,0.670345113826691
7.52767053614016,-0.553629888591733,0.589775565311018
7.13669118643707,-0.499097163265178,0.591661063296888
7.07479331237151,-0.483152941706258,0.579631503376992
6.99142599630649,-0.486955685841789,0.569349113267559
7.22986954112196,-0.516747352964906,0.55182810730277
7.03899717789526,-0.493966001604263,0.590522150166671
7.10408460887814,-0.511654320588478,0.666881894533654
7.44386308045883,-0.54876581349591,0.580089655378481
7.03181007353495,-0.494247022783765,0.5715649904955
7.11341557586277,-0.490781420943597,0.576150808153924
6.88838221345121,-0.472805495101196,0.579633074647272
6.99312931017641,-0.487647527033126,0.611223292364446
6.69387885381153,-0.449520179119311,0.596879984542076
6.66625787260783,-0.447757243804839,0.551133390540067
6.94022828775067,-0.479218905134104,0.620966167631096
7.10242310670231,-0.507316917199158,0.567403754066405
7.08202160187056,-0.502099789726951,0.573713286257347
7.04579437341684,-0.494069290282304,0.685899215824674
6.97503546737633,-0.487961683803123,0.599158194653638
6.85394144570035,-0.468638059712022,0.544945601090455
6.74267851135548,-0.459977859278075,0.597832468167285
7.00794340371823,-0.491735762747009,0.523329913695807
7.1759844367171,-0.523691709106958,0.646134774351562
6.94101007252195,-0.48304949123824,0.573332645251219
6.90307213397124,-0.48315057115998,0.608152814969219
7.14718334135985,-0.502944785164172,0.647628663845003
7.06443353798016,-0.501011325234496,0.597093613794044
6.81091113421825,-0.457377356160789,0.576159132905176
7.11406428602858,-0.500908345886259,0.637943301327668
6.95549985587655,-0.486558260450833,0.550680458183173
7.03511707027513,-0.498592280403357,0.578714849598588
6.87830104094164,-0.470957368350624,0.609407654094478
7.00377766404234,-0.482782123875418,0.684191066743882
6.93293657875165,-0.471591070592003,0.58046597029081
7.31801069865264,-0.52250037972666,0.647978884841932
6.80769879822709,-0.461124237844218,0.641970136046964
7.07075340849049,-0.496535324006924,0.612470775709813
7.12240500342521,-0.498345497494924,0.689318595819854
6.83408186228541,-0.469316142884546,0.594005021606274
6.85385378224761,-0.467915923296275,0.585687020325005
7.048572388585,-0.492191383037206,0.507341389639834
7.02387911119623,-0.498155000067074,0.57982332657108
7.71653739294974,-0.57480712629295,0.562524916122991
6.98248485049742,-0.485271593903044,0.574333411413302
6.92026532999364,-0.4788336579703,0.524590954810749
6.89354756131051,-0.472806289414656,0.646908221613284
7.14143282227223,-0.508839832475815,0.560431508468381
7.1888258167012,-0.517766369697376,0.608897258961031
7.31928157988488,-0.530893722372438,0.638364638071007
7.05283355999735,-0.49180350009471,0.595179194019785
7.14292422230884,-0.504410035693611,0.592258154585519
6.97485178103393,-0.484273950167274,0.599528689630408
6.77745649720869,-0.457434778124157,0.611137504740622
6.94690130049537,-0.480036843288922,0.57274537065935
6.93797660583867,-0.472064059162227,0.597695422991462
7.08044105886616,-0.493784845885417,0.598680978940948
7.01891598807958,-0.485543126435139,0.611260827792845
7.28109176562389,-0.53141455257817,0.585420974862932
6.71846842561577,-0.449382418180801,0.615164944661801
7.00488178595711,-0.485724770263902,0.637407388521957
6.97518588427048,-0.483514654584297,0.602213408493889
6.7095021385742,-0.451345447042666,0.557816368646402
6.82450963279146,-0.465555195759061,0.608467897680333
6.84361116923026,-0.460716390785287,0.564683240932722
7.21849945834859,-0.510234062194402,0.597696921589881
7.25808478293282,-0.522634668213474,0.599681961872643
6.9830349308565,-0.489462905655653,0.64355845735091
6.87013057451624,-0.469601945288566,0.562282372693547
6.49292119386739,-0.424651849685841,0.595504903084634
7.29263892487075,-0.516478142153574,0.584123582758034
7.14172018464749,-0.502995712316847,0.643635603570714
6.88108520172374,-0.476489172338437,0.556346034510457
7.20306275614663,-0.506960385196258,0.564194333654038
7.48265544335271,-0.557248072239378,0.573355009834947
6.87001119986761,-0.47131392424492,0.60572994518402
7.2553622143078,-0.523954213809483,0.522571590476933
6.80328271513004,-0.465847948795958,0.583964874998673
6.89788106986938,-0.478575319754047,0.599350044177664
7.01735521333409,-0.493220671595173,0.59536608175086
7.00472595193551,-0.485101465397629,0.587264306325336
7.07192555853155,-0.498019078319109,0.589965089114452
7.18571586214303,-0.512450905437586,0.635546820353381
6.97678373566626,-0.481936675069738,0.591347315628014
6.96350753789555,-0.474355347052117,0.596136261632296
7.3423467321517,-0.528928279261884,0.625007321235938
6.80096527616575,-0.448167578563093,0.597941882479349
7.18033285010223,-0.514290369418072,0.576641301284196
7.23635003005143,-0.520282214040558,0.575231063284161
7.01581783309739,-0.483416563222663,0.63291382517717
7.14827353717902,-0.503549376454243,0.619413521272636
7.17125355379374,-0.504315128211442,0.593157862884805
6.92048126923585,-0.478318627953558,0.65508548832308
6.93437649215894,-0.490767571347104,0.617727864220808
7.01637849583448,-0.485013103987544,0.567719257171507
6.99594426711987,-0.48170395599071,0.626439684866249
6.91879773388571,-0.476198876104594,0.627141507016278
7.21474119177109,-0.528232000667019,0.60045488345646
7.04218232183801,-0.496962602063515,0.596310922259666
6.60720602683316,-0.434954837754402,0.658199115252342
7.02040309811719,-0.500927632264909,0.540012679973993
6.81615915112266,-0.473243198548065,0.610117165159829
7.28934316068817,-0.522786901843921,0.646213689881386
6.7704875329247,-0.452855988522732,0.59832373536518
6.95647563877551,-0.480001684142374,0.613503866972601
7.07438703911099,-0.499949203572135,0.577062895353553
7.02006357376961,-0.492423407763203,0.633264393178197
6.99199343909915,-0.487672375055195,0.662581973899844
7.05437214813247,-0.492322257109899,0.557420256612346
7.1222082991808,-0.512971160282814,0.597177545528731
7.01860333313851,-0.483232129828481,0.602269622305802
7.42898574729256,-0.549291990418857,0.669407818780078
7.29787443608477,-0.520595230407135,0.601222516125097
7.4795390047913,-0.549882398925949,0.6850517712985
7.44137965695019,-0.534410878451154,0.650489002817004
6.54901721090094,-0.435031786478622,0.580040084899497
6.8939131116355,-0.472377403176195,0.562860557954424
7.07571046758841,-0.492173577030622,0.573378014241625
7.00372959547494,-0.48113230428975,0.604730015321337
6.8952987539704,-0.477795302410811,0.661716029288848
7.53467219073799,-0.555348145405036,0.591778279322862
7.22557704916487,-0.510226038208523,0.583863276471619
6.69182135939964,-0.448945427922382,0.642396565283116
6.85395701906986,-0.467013818622499,0.606575854630941
7.11894156271246,-0.489425964270192,0.557319914387804
7.10847482966046,-0.511291357639206,0.587110605765024
7.00788869958108,-0.482012254484035,0.548276536650951
6.80280570744767,-0.46339314979434,0.572345001589077
7.03794188046745,-0.492484510784463,0.608888211622199
7.27383240477798,-0.522773339544769,0.612976451788911
7.16382252050219,-0.514209483434752,0.627211748069572
7.25990553626442,-0.523418050616833,0.584637123828194
6.96191648344252,-0.484924088913111,0.601337464086978
6.93544222066338,-0.48225939819366,0.572961233247568
6.52198998198654,-0.420948145039838,0.584856572838565
7.18466571579286,-0.518357232136249,0.599373859709915
7.11493538053785,-0.512040508802728,0.596476426782398
6.96781433376201,-0.4885392089241,0.605853043073608
7.11136315201563,-0.4939456443085,0.578929072921238
6.90795561006545,-0.476125216245074,0.588840635521718
6.9245961478035,-0.475060845772899,0.60549110200369
6.72291799379854,-0.455510410479712,0.595532879166652
6.78704478775801,-0.454430612735956,0.595899248389064
6.91783299797876,-0.478435307752141,0.618204640776516
6.72930518331484,-0.454477033098936,0.608165416321212
7.0301051964354,-0.495270592687176,0.593140640632059
6.99924027545394,-0.487352812874803,0.518885019308084
6.93044507122539,-0.478911836092659,0.575723176581085
7.1928348931376,-0.514314306063144,0.577034721912894
6.91879773388571,-0.476198876104594,0.627141507016278
6.97517463620164,-0.485083572973333,0.596142366750978
6.72418879052986,-0.449022127386706,0.626020597461079
7.21393194187052,-0.516762753329437,0.654824652552985
6.77745649720869,-0.457434778124157,0.611137504740622
6.95614119990165,-0.490779068710851,0.603698916374908
7.1272765229659,-0.510319273017106,0.587744091519736
7.1073666657737,-0.503476735468917,0.625466431637958
6.80283400845225,-0.461530716085328,0.575809689212523
7.6072832739195,-0.56114786684382,0.631462803613744
7.06787764231608,-0.498752091195534,0.561835530378685
7.18643667557884,-0.51511431210513,0.59691340008461
6.97055021154846,-0.477842330658294,0.619091211028994
6.84244728685825,-0.469975664401497,0.574411051831134
6.81340367098188,-0.459822944642772,0.60435435140313
6.90896703234431,-0.471304776074904,0.597801511995562
6.89938868696981,-0.47644899235218,0.570901472281767
7.05927404612499,-0.486431138894963,0.577392670340076
7.16480840475649,-0.517928235985772,0.576025667050885
6.8440105064426,-0.472839294902523,0.591638737610697
7.06120612327411,-0.496663393441803,0.578296214519647
7.07677391292137,-0.506541481380745,0.567319012691491
7.06949189939382,-0.491790882037478,0.604116689771361
6.83010160285543,-0.470295898862949,0.637339258237511
6.92557383294326,-0.474902973700748,0.532601187697357
7.06373067402053,-0.500594116325042,0.566528177923777
7.00746607877459,-0.498190620371738,0.591332739951925
6.93367504930863,-0.472334159187388,0.609083769650627
6.88859385665907,-0.480748028505195,0.588951556121074
7.10116369497259,-0.496976819135396,0.65553972866933
7.16901892087967,-0.521867765163591,0.637692452664839
6.83632242617107,-0.470962760579399,0.524057723723369
7.05868619907222,-0.485714578487875,0.577576424518446
6.8881331884095,-0.472825737377263,0.649955489689812
6.94963766866727,-0.483144863212734,0.595201223018785
7.0997584500432,-0.500095746501616,0.632623307319246
7.06500481076588,-0.493077738225632,0.598779046019029
7.53156563736812,-0.568376614348992,0.585461177793399
7.23794251130207,-0.517328608519379,0.606389970347505
6.915281874995,-0.469221351482828,0.619356235121351
7.26199536272702,-0.523867412329705,0.599161995059528
6.80947836793387,-0.463842155012979,0.563893067705403
7.06195018104169,-0.484290530920708,0.60809640473127
6.85991750933522,-0.465646904253373,0.57547722098751
7.11039422113922,-0.49949271681817,0.499027558018363
6.70834439837112,-0.450063224525487,0.607796245900527
7.06169422513508,-0.494260295960849,0.592546920753715
7.25539229958428,-0.519779234765366,0.538671208999201
7.10606020159372,-0.50037637807256,0.639474956992418
7.14617358957129,-0.508566883985026,0.611465191425451
7.29004516958301,-0.517994134462152,0.583599875555664
7.08290149026393,-0.498957844111516,0.584477516346886
7.02149710603029,-0.484972251040869,0.564739750263164
7.06933004640052,-0.493055081827558,0.574648778667112
6.60438865172123,-0.431294577678385,0.584544023668008
7.30898785637644,-0.531100833989139,0.585233019862744
7.17526954509087,-0.512691382999229,0.630934893411815
7.17636061804834,-0.503193234034535,0.588245396727048
7.08640357204381,-0.498465917791573,0.697924345449986
6.63986223339201,-0.445563283976801,0.616829197144358
6.77678612557918,-0.460694897029788,0.600349416073877
6.95288147126289,-0.477375319210046,0.612672357071776
7.01639521795305,-0.492062190200042,0.612706319951351
6.88703753040224,-0.478362140642909,0.599396854546085
7.11039422113922,-0.49949271681817,0.499027558018363
6.93700545368987,-0.486700532501825,0.59238691193489
7.10668805955822,-0.500885097289038,0.630434063691311
7.03654198482039,-0.489498005044899,0.577272608133721
6.84533997067721,-0.466647558595341,0.619768728590028
6.95271348081827,-0.487832433618243,0.588778406569317
7.27790570777494,-0.522380081769258,0.6460706824276
6.94302990757308,-0.481148233859235,0.575050363865339
6.87116450250849,-0.473329322821332,0.615044494292648
7.42979625040414,-0.543720913022524,0.602571875550289
7.2129007053887,-0.515921394342258,0.602872290964625
7.38930315383235,-0.539268913212109,0.617813933557196
7.04436352744761,-0.493787931315906,0.541714038116277
7.48390292762295,-0.551184276082668,0.66547305029803
7.05978063998507,-0.486159058437067,0.570945538876383
7.14257130079058,-0.505306354619868,0.642538153158833
7.05625443141729,-0.491823453585229,0.569938206728325
7.10006350918467,-0.499451970210649,0.598484166465045
7.20072408186789,-0.509601897876275,0.575888078656162
7.10440448201442,-0.495692718547535,0.544005149705845
7.11104657694203,-0.500222537432658,0.559993505934537
6.9957629541687,-0.500783404979037,0.569118018342203
7.55469310482541,-0.561702016111816,0.585304124128788
6.858591325854,-0.471235795078742,0.592764453343295
6.95301505186315,-0.491570808564665,0.616473833977215
6.63218057393032,-0.452434862633752,0.599445144201449
6.93964147718177,-0.477667288670947,0.590947918011031
6.74591036377912,-0.452089092473649,0.550389291722054
6.92474723766658,-0.471052786911037,0.537869384813766
7.08960840289559,-0.494537036514558,0.681140055499618
6.96707127991062,-0.486981219453563,0.616846376579303
7.19421673820997,-0.526083638310016,0.601738502475512
6.8409806300753,-0.467907960941542,0.559954795403935
6.90820514443872,-0.477279046168436,0.618523473526529
7.05410131934366,-0.487168085055773,0.594517809907646
6.89668631867891,-0.469078926289801,0.596872486022639
7.05029917229157,-0.499917469024487,0.585213870876008
7.360659891123,-0.546120425009593,0.601276432489036
6.75024335170656,-0.450957940342896,0.548495208776547
6.96082835533319,-0.491549082015894,0.539125915810735
6.96578517817024,-0.483121602262863,0.549354349215989
7.08925250800699,-0.509873049941605,0.59239827300404
6.89360475951318,-0.475125824593427,0.589475874147415
7.36986988076479,-0.536512742307944,0.597967028721715
7.14257483528202,-0.501801491032207,0.655699812124582
6.99888981756835,-0.494732443634775,0.624594986112804
7.0317203040933,-0.486846068552551,0.594826787656309
6.81395582829274,-0.454312930307188,0.611388011056812
7.31839661511169,-0.530480081892581,0.57871077673379
7.67713080682076,-0.578107422067169,0.55965359939914
6.77715727542718,-0.463360837113778,0.605615509679738
6.65601952613235,-0.445308688964961,0.647018024992309
7.04847018536222,-0.491491157929226,0.63464397235309
6.86402380396353,-0.484801999817304,0.586216818770901
7.21822248671222,-0.528792590165825,0.596997316008827
7.26041299941328,-0.524222319062515,0.641390725616225
6.83541352396149,-0.459917105637203,0.566175813713867
7.24696944448667,-0.519656709784727,0.572847116119698
7.06459956960805,-0.490556107722366,0.60121261479926
7.00794340371823,-0.491735762747009,0.523329913695807
6.94547956456768,-0.48319079690813,0.578362072619826
7.02882695828429,-0.489930509606723,0.590740452861355
7.09761134177388,-0.501632601045054,0.628721709309746
6.99957489004404,-0.493297394424487,0.596147292137876
7.03564494340121,-0.483708681550732,0.605545697348784
7.31188529575529,-0.523076715854184,0.597984422312835
7.21794325624794,-0.51752536047538,0.595783425077133
7.14181102323564,-0.505465187844799,0.588972397856102
7.11069540471719,-0.501570169548716,0.675052939492852
7.18159326807908,-0.508661696828595,0.587846771527224
7.0229693062223,-0.48471054693179,0.588447860460518
7.14240651334295,-0.503250048192896,0.625650182722222
6.8391125449632,-0.472781174043184,0.579819902293239
7.06459369466167,-0.483468081939599,0.612970316065586
7.27955342781801,-0.525025613056373,0.580198842946461
7.31419431316377,-0.525188879158637,0.605274917451481
6.94376436398315,-0.472128246936155,0.58290866381707
7.07880472238319,-0.498085726230318,0.624217514209271
6.94406319595613,-0.474514002436904,0.605458366870283
7.03824601997472,-0.487578287981784,0.556639643868552
6.87383321632391,-0.474167159194519,0.620215059127953
7.06692595392366,-0.499479209932646,0.627974295700499
6.86226643059711,-0.464968762048006,0.563080692166637
7.06341780879791,-0.502789674237731,0.582949505083863
6.85551843270889,-0.463269143077854,0.604995838981708
7.2347222579014,-0.520993414891953,0.605623869605105
7.16709523519737,-0.514895669575834,0.652880884081822
7.05448734178465,-0.491088099003635,0.586955724431171
7.30817731256271,-0.52997568050409,0.574885880431168
7.02420503007876,-0.485325907549989,0.574051455495665
7.1754953825215,-0.512460062547682,0.618427107568199
6.92546601655831,-0.484095028996902,0.600314396890498
6.95717062094433,-0.493406277251965,0.594175548652184
7.17999202622294,-0.502915492141353,0.576662502293165
6.70263748653937,-0.445811885521684,0.59433758976242
7.04408819086217,-0.485278156867435,0.612613906146693
7.08092721637463,-0.500680559280208,0.575773999888789
6.87459308728498,-0.473614860394492,0.674764409670048
7.01609099622027,-0.487741981387285,0.605659163405024
7.17052384549154,-0.502807370637045,0.588742816566731
7.44788526276501,-0.533450653008016,0.638182198726598
7.06597065848655,-0.496542871393864,0.618804147165659
7.20782839264701,-0.503344889730963,0.64770374102287
7.09373238498083,-0.510466892180847,0.545468653516864
7.13601019151562,-0.512966678858502,0.63238896846108
7.55613722971765,-0.554046020866684,0.583236393757018
6.96117808579853,-0.491164102970196,0.600325047290698
6.89767149625975,-0.479454779247011,0.563986467502589
6.99953108469177,-0.49934786302819,0.532690562923505
6.86588757149994,-0.472898324299737,0.642127701739488
6.92414744243056,-0.484339097470527,0.58887667228769
6.93397887360421,-0.484510361423001,0.541675018647586
7.34010622257379,-0.527155649525641,0.582134745390784
7.08868836441251,-0.502770609144347,0.552254561180442
6.93742420245193,-0.480884637752627,0.610474711411467
7.36777137435295,-0.538031329440166,0.586753848744258
7.39307305167491,-0.535323844180041,0.561646716948983
7.29312274471379,-0.526801034780402,0.62013486039203
6.99427360106233,-0.491731071691642,0.586946512762402
6.97586593259224,-0.484420206045453,0.627875811469471
6.92238419597052,-0.474533506181902,0.587887195941005
7.22008436410312,-0.522892300989739,0.68949480951862
7.35711538108442,-0.536344568512173,0.622734143927068
7.1714665219554,-0.514239091365871,0.568860447864265
7.20671896200008,-0.5126648820164,0.601665734823163
6.90006441896265,-0.472118584194199,0.617766608353379
7.11110622602605,-0.498004735589953,0.61407658320033
7.05627608332557,-0.502774188318625,0.597467967884936
7.11174806873485,-0.506044216333181,0.593694561175109
7.12985219875341,-0.503060461055583,0.598812218271738
7.34247041418656,-0.533817394248286,0.570034955482016
6.91141116507425,-0.485061587358215,0.563205892857635
7.05640763755981,-0.498862582969219,0.626839733404076
6.70019681225395,-0.453028860083199,0.583040653147607
6.92680294297501,-0.475940138748776,0.578311134060536
6.96831808921258,-0.475099006936871,0.547725469131153
6.99532041423863,-0.497102326208122,0.591837161500626
7.11886215176539,-0.511838546601112,0.62561682007177
6.76222848746284,-0.453427319325874,0.575073170702328
6.83128458574817,-0.466159761397474,0.562413408995349
6.81227794300195,-0.471166928771861,0.601585362533337
7.4041736175265,-0.545583398541512,0.626983588698386
6.92090542177919,-0.475609768110624,0.576215274079306
6.91627919471941,-0.477789543378692,0.532956839043176
7.00336768576268,-0.494405479509225,0.552038825333021
7.04528452311822,-0.49917851534118,0.579172726413492
6.95572215225582,-0.484559197434737,0.580715859777605
7.0899973656461,-0.488975952795415,0.57574880684539
7.16527643650288,-0.504294219686998,0.54590179299942
6.778945908588,-0.454598437857979,0.633652914097987
7.21486633403815,-0.515434515000821,0.592541494248041
7.12941458244324,-0.501990384696473,0.617243953750549
6.99901430171722,-0.48409786877433,0.574500598911002
7.11086557185938,-0.497646200661666,0.589365003099046
6.92284565099736,-0.489647698987779,0.616797015431218
7.19571444863349,-0.520587473816428,0.5300353837154
7.14248104551812,-0.502886504900616,0.640236684650666
7.0786169165816,-0.498373793744952,0.555682669963433
7.18111833228701,-0.507667656627652,0.56643156811561
6.87198195287832,-0.469029576650301,0.625111196256169
7.11074173046766,-0.501487334226139,0.665251837019022
6.91734780995749,-0.475572177356094,0.597883240924222
6.89672757178636,-0.468719702316532,0.637639778674834
6.96694356211884,-0.480434713607667,0.596495776229094
7.58662096225225,-0.562847938109127,0.611549399542477
7.08211188148656,-0.501591770370245,0.566101279958431
6.88882798923728,-0.478192891978116,0.67365392313453
7.38006148210447,-0.545272091112036,0.62825921606057
7.21139879543589,-0.503106703985603,0.619145327181415
7.124466957849,-0.50278915379836,0.600010174760873
7.19633355178263,-0.50305262940549,0.579795858426154
7.15701405267636,-0.51061873824694,0.597396765700001
6.99309202237239,-0.490750056285231,0.604275411832519
7.19816927165782,-0.510108994874573,0.609798191936989
6.70069429120837,-0.449202658369656,0.558361673487184
6.87495650400389,-0.465266215774576,0.635811205391215
7.15558276739739,-0.506686205778931,0.600082847189111
6.97081107557642,-0.487930671032324,0.580722517162979
7.14872966584786,-0.49725063570195,0.638315558537497
7.55718248635134,-0.558708802070311,0.56898821790274
6.784104800434,-0.459433817141559,0.658219046760161
7.12593524243751,-0.502891855506948,0.567455224182721
7.26240005676463,-0.524779479380722,0.608398827316216
7.03969853208802,-0.489051464557755,0.59810395110339
6.94076599288006,-0.488544753583761,0.614026428478807
6.83903611747724,-0.466631710373065,0.587440315600663
7.13080800872229,-0.508916899390016,0.578340945376901
6.94712841278912,-0.481445715510011,0.566341994360477
6.84171815254659,-0.464804622154782,0.586155873324976
7.13230549154055,-0.509158096544696,0.611788577518612
6.91745036912361,-0.477516832138736,0.561954517872876
6.98121278360255,-0.480731895394401,0.630148298014199
7.18381121142301,-0.517767858205668,0.57524887981612
7.05612009662989,-0.486537130669607,0.594080469060672
